family,point,subrun,run,volume,e1,e2,e3,e4,e5,e6,strain_norm,max_abs_voigt,lhfcalc,aexx,ispin,encut,functional,nk,nb,energy,ionic_steps
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-plus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-plus-0.040/1-cheap-pbe-atoms-relaxed,12.762901343646833,0.04080004781707314,0.04080004781707314,0.04080004781707314,8.728940407889437e-17,-1.0408000828351506e-33,-8.728940407889437e-17,0.07066775577041033,0.04080004781707314,,,,550,PBE,172,8,-18.002835,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-plus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-plus-0.040/2-accurate-hse06-atoms-fixed,12.762901343646833,0.04080004781707314,0.04080004781707314,0.04080004781707314,8.728940407889437e-17,-1.0408000828351506e-33,-8.728940407889437e-17,0.07066775577041033,0.04080004781707314,.TRUE.,0.27,,550,HSE,172,8,-21.047261,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-plus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-plus-0.060/1-cheap-pbe-atoms-relaxed,13.008341754101581,0.04080004781707314,0.04080004781707314,0.0618000496738752,1.0150350805674364e-16,-1.4214103977849273e-17,-8.728940407889437e-17,0.08454900320786964,0.0618000496738752,,,,550,PBE,172,8,-17.93064,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-plus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-plus-0.060/2-accurate-hse06-atoms-fixed,13.008341754101581,0.04080004781707314,0.04080004781707314,0.0618000496738752,1.0150350805674364e-16,-1.4214103977849273e-17,-8.728940407889437e-17,0.08454900320786964,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-20.958306,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-plus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-plus-0.080/1-cheap-pbe-atoms-relaxed,13.253782164556332,0.04080004781707314,0.04080004781707314,0.08320005156604482,4.8992664547309467e-17,3.8296739531584905e-17,-8.728940407889437e-17,0.10124987103371257,0.08320005156604482,,,,550,PBE,172,8,-17.835607,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-plus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-plus-0.080/2-accurate-hse06-atoms-fixed,13.253782164556332,0.04080004781707314,0.04080004781707314,0.08320005156604482,4.8992664547309467e-17,3.8296739531584905e-17,-8.728940407889437e-17,0.10124987103371257,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.845532,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-minus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-minus-0.020/1-cheap-pbe-atoms-relaxed,12.25786049905726,0.04080004781707314,0.0618000496738752,-0.019799957541127067,6.849320631582727e-17,3.301030174091638e-17,-1.0150350805674364e-16,0.07665460429875906,0.0618000496738752,,,,550,PBE,172,8,-18.003128,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-minus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-minus-0.020/2-accurate-hse06-atoms-fixed,12.25786049905726,0.04080004781707314,0.0618000496738752,-0.019799957541127067,6.849320631582727e-17,3.301030174091638e-17,-1.0150350805674364e-16,0.07665460429875906,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.07468,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-minus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-minus-0.040/1-cheap-pbe-atoms-relaxed,12.007700080709151,0.04080004781707314,0.0618000496738752,-0.03919995925645853,6.263215384004278e-17,3.8871354216700866e-17,-1.0150350805674364e-16,0.08378858423005431,0.0618000496738752,,,,550,PBE,172,8,-17.974211,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-minus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-minus-0.040/2-accurate-hse06-atoms-fixed,12.007700080709151,0.04080004781707314,0.0618000496738752,-0.03919995925645853,6.263215384004278e-17,3.8871354216700866e-17,-1.0150350805674364e-16,0.08378858423005431,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.058407,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-minus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-minus-0.060/1-cheap-pbe-atoms-relaxed,11.757539662361046,0.04080004781707314,0.0618000496738752,-0.05819996093642227,5.067205266194688e-17,5.083145539479676e-17,-1.0150350805674364e-16,0.09418665242256981,0.0618000496738752,,,,550,PBE,172,8,-17.91652,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-minus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-minus-0.060/2-accurate-hse06-atoms-fixed,11.757539662361046,0.04080004781707314,0.0618000496738752,-0.05819996093642227,5.067205266194688e-17,5.083145539479676e-17,-1.0150350805674364e-16,0.09418665242256981,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.012361,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-minus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-minus-0.080/1-cheap-pbe-atoms-relaxed,11.50737924401294,0.04080004781707314,0.0618000496738752,-0.07679996258101834,3.921666026818242e-17,6.228684778856123e-17,-1.0150350805674364e-16,0.10668703901606191,0.07679996258101834,,,,550,PBE,172,8,-17.8286,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-minus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-minus-0.080/2-accurate-hse06-atoms-fixed,11.50737924401294,0.04080004781707314,0.0618000496738752,-0.07679996258101834,3.921666026818242e-17,6.228684778856123e-17,-1.0150350805674364e-16,0.10668703901606191,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-20.935068,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-plus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-plus-0.020/1-cheap-pbe-atoms-relaxed,12.758181335753475,0.04080004781707314,0.0618000496738752,0.020200045995638516,3.8046034712682784e-17,6.345747334406085e-17,-1.0150350805674364e-16,0.07675892065287793,0.0618000496738752,,,,550,PBE,172,8,-17.980006,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-plus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-plus-0.020/2-accurate-hse06-atoms-fixed,12.758181335753475,0.04080004781707314,0.0618000496738752,0.020200045995638516,3.8046034712682784e-17,6.345747334406085e-17,-1.0150350805674364e-16,0.07675892065287793,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.023283,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-plus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-plus-0.040/1-cheap-pbe-atoms-relaxed,13.008341754101581,0.04080004781707314,0.0618000496738752,0.04080004781707314,1.0150350805674364e-16,-1.0408000828351506e-33,-1.0150350805674364e-16,0.08454900320786964,0.0618000496738752,,,,550,PBE,172,8,-17.93064,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-plus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-plus-0.040/2-accurate-hse06-atoms-fixed,13.008341754101581,0.04080004781707314,0.0618000496738752,0.04080004781707314,1.0150350805674364e-16,-1.0408000828351506e-33,-1.0150350805674364e-16,0.08454900320786964,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-20.958306,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-plus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-plus-0.060/1-cheap-pbe-atoms-relaxed,13.258502172449687,0.04080004781707314,0.0618000496738752,0.0618000496738752,1.1571761203459292e-16,-1.4214103977849273e-17,-1.0150350805674364e-16,0.09645276658169188,0.0618000496738752,,,,550,PBE,172,8,-17.857798,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-plus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-plus-0.060/2-accurate-hse06-atoms-fixed,13.258502172449687,0.04080004781707314,0.0618000496738752,0.0618000496738752,1.1571761203459292e-16,-1.4214103977849273e-17,-1.0150350805674364e-16,0.09645276658169188,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-20.86888,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-plus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-plus-0.080/1-cheap-pbe-atoms-relaxed,13.5086625907978,0.04080004781707314,0.0618000496738752,0.08320005156604482,6.320676852515874e-17,3.8296739531584905e-17,-1.0150350805674364e-16,0.11138284707333268,0.08320005156604482,,,,550,PBE,172,8,-17.762729,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.060-z-plus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.060-z-plus-0.080/2-accurate-hse06-atoms-fixed,13.5086625907978,0.04080004781707314,0.0618000496738752,0.08320005156604482,6.320676852515874e-17,3.8296739531584905e-17,-1.0150350805674364e-16,0.11138284707333268,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.756262,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-minus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-minus-0.020/1-cheap-pbe-atoms-relaxed,12.489140885831924,0.04080004781707314,0.08320005156604482,-0.019799957541127067,1.5982362806393082e-17,3.301030174091638e-17,-4.8992664547309467e-17,0.09475722031116367,0.08320005156604482,,,,550,PBE,172,8,-17.912211,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-minus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-minus-0.020/2-accurate-hse06-atoms-fixed,12.489140885831924,0.04080004781707314,0.08320005156604482,-0.019799957541127067,1.5982362806393082e-17,3.301030174091638e-17,-4.8992664547309467e-17,0.09475722031116367,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.965516,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-minus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-minus-0.040/1-cheap-pbe-atoms-relaxed,12.23426045959046,0.04080004781707314,0.08320005156604482,-0.03919995925645853,1.0121310330608595e-17,3.8871354216700866e-17,-4.8992664547309467e-17,0.10061575069628005,0.08320005156604482,,,,550,PBE,172,8,-17.886173,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-minus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-minus-0.040/2-accurate-hse06-atoms-fixed,12.23426045959046,0.04080004781707314,0.08320005156604482,-0.03919995925645853,1.0121310330608595e-17,3.8871354216700866e-17,-4.8992664547309467e-17,0.10061575069628005,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.951981,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-minus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-minus-0.060/1-cheap-pbe-atoms-relaxed,11.979380033348994,0.04080004781707314,0.08320005156604482,-0.05819996093642227,-1.8387908474873e-18,5.083145539479676e-17,-4.8992664547309467e-17,0.10942635850410563,0.08320005156604482,,,,550,PBE,172,8,-17.832161,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-minus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-minus-0.060/2-accurate-hse06-atoms-fixed,11.979380033348994,0.04080004781707314,0.08320005156604482,-0.05819996093642227,-1.8387908474873e-18,5.083145539479676e-17,-4.8992664547309467e-17,0.10942635850410563,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.909479,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-minus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-minus-0.080/1-cheap-pbe-atoms-relaxed,11.724499607107523,0.04080004781707314,0.08320005156604482,-0.07679996258101834,-1.3294183241251761e-17,6.228684778856123e-17,-4.8992664547309467e-17,0.12035417207107442,0.08320005156604482,,,,550,PBE,172,8,-17.74877,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-minus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-minus-0.080/2-accurate-hse06-atoms-fixed,11.724499607107523,0.04080004781707314,0.08320005156604482,-0.07679996258101834,-1.3294183241251761e-17,6.228684778856123e-17,-4.8992664547309467e-17,0.12035417207107442,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.83659,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-plus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-plus-0.020/1-cheap-pbe-atoms-relaxed,12.998901738314862,0.04080004781707314,0.08320005156604482,0.020200045995638516,-1.4464808796751396e-17,6.345747334406085e-17,-4.8992664547309467e-17,0.09484162767842971,0.08320005156604482,,,,550,PBE,172,8,-17.885637,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-plus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-plus-0.020/2-accurate-hse06-atoms-fixed,12.998901738314862,0.04080004781707314,0.08320005156604482,0.020200045995638516,-1.4464808796751396e-17,6.345747334406085e-17,-4.8992664547309467e-17,0.09484162767842971,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.910992,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-plus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-plus-0.040/1-cheap-pbe-atoms-relaxed,13.253782164556332,0.04080004781707314,0.08320005156604482,0.04080004781707314,4.899266454730946e-17,-1.0408000828351506e-33,-4.8992664547309467e-17,0.10124987103371257,0.08320005156604482,,,,550,PBE,172,8,-17.835607,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-plus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-plus-0.040/2-accurate-hse06-atoms-fixed,13.253782164556332,0.04080004781707314,0.08320005156604482,0.04080004781707314,4.899266454730946e-17,-1.0408000828351506e-33,-4.8992664547309467e-17,0.10124987103371257,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.845532,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-plus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-plus-0.060/1-cheap-pbe-atoms-relaxed,13.5086625907978,0.04080004781707314,0.08320005156604482,0.0618000496738752,6.320676852515874e-17,-1.4214103977849273e-17,-4.8992664547309467e-17,0.11138284707333268,0.08320005156604482,,,,550,PBE,172,8,-17.762729,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-plus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-plus-0.060/2-accurate-hse06-atoms-fixed,13.5086625907978,0.04080004781707314,0.08320005156604482,0.0618000496738752,6.320676852515874e-17,-1.4214103977849273e-17,-4.8992664547309467e-17,0.11138284707333268,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.756262,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-plus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-plus-0.080/1-cheap-pbe-atoms-relaxed,13.763543017039268,0.04080004781707314,0.08320005156604482,0.08320005156604482,1.0695925015724554e-17,3.8296739531584905e-17,-4.8992664547309467e-17,0.12453570196156799,0.08320005156604482,,,,550,PBE,172,8,-17.668218,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.080-z-plus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.080-z-plus-0.080/2-accurate-hse06-atoms-fixed,13.763543017039268,0.04080004781707314,0.08320005156604482,0.08320005156604482,1.0695925015724554e-17,3.8296739531584905e-17,-4.8992664547309467e-17,0.12453570196156799,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.644406,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-minus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-minus-0.020/1-cheap-pbe-atoms-relaxed,11.550676239496266,0.0618000496738752,-0.019799957541127067,-0.019799957541127067,2.1268800597061612e-17,4.7224405718765654e-17,-6.849320631582727e-17,0.06784779124595222,0.0618000496738752,,,,550,PBE,172,8,-18.040029,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-minus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-minus-0.020/2-accurate-hse06-atoms-fixed,11.550676239496266,0.0618000496738752,-0.019799957541127067,-0.019799957541127067,2.1268800597061612e-17,4.7224405718765654e-17,-6.849320631582727e-17,0.06784779124595222,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.156193,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-minus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-minus-0.040/1-cheap-pbe-atoms-relaxed,11.314948152975928,0.0618000496738752,-0.019799957541127067,-0.03919995925645853,1.540774812127712e-17,5.308545819455014e-17,-6.849320631582727e-17,0.07581504642240804,0.0618000496738752,,,,550,PBE,172,8,-17.994151,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-minus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-minus-0.040/2-accurate-hse06-atoms-fixed,11.314948152975928,0.0618000496738752,-0.019799957541127067,-0.03919995925645853,1.540774812127712e-17,5.308545819455014e-17,-6.849320631582727e-17,0.07581504642240804,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.123077,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-minus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-minus-0.060/1-cheap-pbe-atoms-relaxed,11.079220066455596,0.0618000496738752,-0.019799957541127067,-0.05819996093642227,3.4476469431812277e-18,6.504555937264603e-17,-6.849320631582727e-17,0.08716948956673404,0.0618000496738752,,,,550,PBE,172,8,-17.916672,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-minus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-minus-0.060/2-accurate-hse06-atoms-fixed,11.079220066455596,0.0618000496738752,-0.019799957541127067,-0.05819996093642227,3.4476469431812277e-18,6.504555937264603e-17,-6.849320631582727e-17,0.08716948956673404,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.057292,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-minus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-minus-0.080/1-cheap-pbe-atoms-relaxed,10.843491979935267,0.0618000496738752,-0.019799957541127067,-0.07679996258101834,-8.007745450583233e-18,7.65009517664105e-17,-6.849320631582727e-17,0.10054610241461225,0.07679996258101834,,,,550,PBE,172,8,-17.806011,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-minus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-minus-0.080/2-accurate-hse06-atoms-fixed,10.843491979935267,0.0618000496738752,-0.019799957541127067,-0.07679996258101834,-8.007745450583233e-18,7.65009517664105e-17,-6.849320631582727e-17,0.10054610241461225,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-20.957248,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-plus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-plus-0.020/1-cheap-pbe-atoms-relaxed,12.02213241253693,0.0618000496738752,-0.019799957541127067,0.020200045995638516,-9.178371006082869e-18,7.767157732191013e-17,-6.849320631582727e-17,0.06796562599248085,0.0618000496738752,,,,550,PBE,172,8,-18.043064,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-plus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-plus-0.020/2-accurate-hse06-atoms-fixed,12.02213241253693,0.0618000496738752,-0.019799957541127067,0.020200045995638516,-9.178371006082869e-18,7.767157732191013e-17,-6.849320631582727e-17,0.06796562599248085,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.130532,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-plus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-plus-0.040/1-cheap-pbe-atoms-relaxed,12.25786049905726,0.0618000496738752,-0.019799957541127067,0.04080004781707314,5.427910233797799e-17,1.4214103977849273e-17,-6.849320631582727e-17,0.07665460429875906,0.0618000496738752,,,,550,PBE,172,8,-18.003128,1
6-stretch-all-three-axes,stretch-x-plus-0.060-y-minus-0.020-z-plus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.060-y-minus-0.020-z-plus-0.040/2-accurate-hse06-atoms-fixed,12.25786049905726,0.0618000496738752,-0.019799957541127067,0.04080004781707314,5.427910233797799e-17,1.4214103977849273e-17,-6.849320631582727e-17,0.07665460429875906,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.07468,1
